Elapsed_ms,Direction,SrcIP,DstIP,SrcPort,DstPort,DataLen,Data,RTT_ms,Status
3603.311,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
3605.281,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3605.281,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
3607.292,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3607.292,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.011,0
3609.259,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3609.259,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
3611.233,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3611.233,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.974,0
3613.192,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3613.192,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
3615.163,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3615.163,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.971,0
3617.121,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3617.121,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.957,0
3619.104,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3619.104,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.982,0
3621.057,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3621.057,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.952,0
3623.035,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3623.035,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.976,0
3624.999,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3624.999,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
3626.943,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3626.943,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.943,0
3628.903,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3628.903,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3630.864,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3630.864,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3632.820,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3632.820,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
3634.784,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3634.784,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
3636.744,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3636.744,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
3638.707,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3638.707,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
3640.674,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3640.674,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
3642.639,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3642.639,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
3644.446,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3644.446,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.807,0
3646.269,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3646.269,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.823,0
3648.228,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3648.228,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
3650.224,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3650.224,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.994,0
3652.179,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3652.179,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
3654.177,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3654.177,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.998,0
3656.136,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3656.136,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
3658.095,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3658.095,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
3660.068,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3660.068,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
3662.189,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3662.189,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.121,0
3664.160,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3664.160,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.971,0
3666.191,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3666.191,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.030,0
3668.148,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3668.148,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
3670.144,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3670.144,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.996,0
3671.942,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3671.942,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.797,0
3673.909,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3673.909,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
3675.877,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3675.877,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
3677.840,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3677.840,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
3679.801,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3679.801,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3681.783,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3681.783,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.981,0
3683.746,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3683.746,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
3685.711,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3685.711,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
3687.671,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3687.671,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3689.633,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3689.633,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3691.606,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3691.606,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
3693.585,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3693.585,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
3695.554,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3695.554,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
3697.521,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3697.521,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.966,0
3699.483,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3699.483,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
3701.447,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3701.447,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.963,0
3703.437,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3703.437,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.990,0
3705.387,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3705.387,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.949,0
3707.360,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3707.360,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.972,0
3709.157,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3709.157,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.796,0
3711.103,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3711.103,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.945,0
3713.059,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3713.059,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.956,0
3715.026,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3715.026,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.967,0
3716.989,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3716.989,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
3718.964,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3718.964,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.975,0
3720.918,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3720.918,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
3722.884,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3722.884,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.965,0
3724.843,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3724.843,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
3726.823,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3726.823,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.980,0
3728.778,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3728.778,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
3730.757,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3730.757,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
3732.717,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3732.717,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
3734.852,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3734.852,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.134,0
3736.801,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3736.801,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.949,0
3738.772,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3738.772,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.970,0
3740.736,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3740.736,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
3742.718,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3742.718,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.981,0
3744.677,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3744.677,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
3746.613,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3746.613,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.936,0
3748.573,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3748.573,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3750.567,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3750.567,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.993,0
3752.528,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3752.528,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.961,0
3754.519,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3754.519,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.990,0
3756.485,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3756.485,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
3758.488,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3758.488,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.002,0
3760.447,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3760.447,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.959,0
3762.441,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3762.441,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.993,0
3764.401,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3764.401,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3766.410,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3766.410,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.009,0
3768.376,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3768.376,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.964,0
3770.363,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3770.363,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.987,0
3772.333,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3772.333,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.969,0
3774.335,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3774.335,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.002,0
3776.313,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3776.313,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.978,0
3778.299,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3778.299,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.985,0
3780.254,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3780.254,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.955,0
3782.255,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3782.255,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.000,0
3784.218,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3784.218,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
3786.210,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3786.210,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.991,0
3788.175,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3788.175,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.962,0
3790.164,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3790.164,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.988,0
3792.133,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3792.133,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.968,0
3794.113,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3794.113,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.979,0
3796.194,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3796.194,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.071,0
3798.237,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3798.237,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.040,0
3800.193,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3800.193,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.954,0
3802.196,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3802.196,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",2.002,0
3804.168,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3804.168,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.971,0
3806.161,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3806.161,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.992,0
3808.120,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3808.120,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.958,0
3810.081,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
3810.081,R,169.254.199.11,0.0.0.0,8001,8000,60,"ITO APP_3.0.5_FW_1.09_IP_2.3.8(1.2.41)_PWR_1.7(9000)RET:OK",1.960,0
3812.052,T,0.0.0.0,169.254.199.11,8000,8001,11,version.all,0.000,0
